"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C03137V03789","Type of Cattle","C02196V04140","Region and County","UNIT","VALUE"
"AAA10","Number of Cattle in June","2022","2022","04","Bulls","IE06309","Longford","000 Head","1.1"
"AAA10","Number of Cattle in June","2022","2022","04","Bulls","IE06312","Offaly","000 Head","1.3"
"AAA10","Number of Cattle in June","2022","2022","04","Bulls","IE06313","Westmeath","000 Head","1.4"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","-","State","000 Head","735.2"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE04","Northern and Western","000 Head","194.3"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE041","Border","000 Head","74.9"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE04128","Leitrim","000 Head","5.5"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE04131","Sligo","000 Head","11.7"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE04132","Cavan","000 Head","20.7"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE04133","Donegal","000 Head","14.7"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE04134","Monaghan","000 Head","22.3"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE042","West","000 Head","119.4"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE04225","Galway","000 Head","56.6"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE04229","Mayo","000 Head","32.2"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE04230","Roscommon","000 Head","30.7"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE05","Southern","000 Head","327.5"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE051","Mid-West","000 Head","148.2"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE05116","Clare","000 Head","30"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE05118","Limerick","000 Head","46.3"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE05122","Tipperary","000 Head","72"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE052","South-East","000 Head","83.5"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE05201","Carlow","000 Head","9.8"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE05207","Kilkenny","000 Head","30.5"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE05214","Wexford","000 Head","22"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE05225","Waterford","000 Head","21.1"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE053","South-West","000 Head","95.7"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE05316","Cork","000 Head","70.7"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE05319","Kerry","000 Head","25.1"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE06","Eastern and Midland","000 Head","213.5"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE061","Dublin","000 Head","4.4"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE06106","Dublin and Mid-East","000 Head","104"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE06206","Kildare","000 Head","24.2"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE06210","Louth","000 Head","14.5"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE06211","Meath","000 Head","50.1"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE06215","Wicklow","000 Head","10.8"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE063","Midland","000 Head","109.5"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE06308","Laois","000 Head","27.4"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE06309","Longford","000 Head","15.3"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE06312","Offaly","000 Head","33.2"
"AAA10","Number of Cattle in June","2022","2022","05","Cattle: 2 years and over","IE06313","Westmeath","000 Head","33.6"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","-","State","000 Head","379.9"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE04","Northern and Western","000 Head","81.8"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE041","Border","000 Head","28"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE04128","Leitrim","000 Head","1.2"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE04131","Sligo","000 Head","4.2"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE04132","Cavan","000 Head","7.6"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE04133","Donegal","000 Head","5"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE04134","Monaghan","000 Head","9.9"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE042","West","000 Head","53.8"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE04225","Galway","000 Head","26.9"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE04229","Mayo","000 Head","13"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE04230","Roscommon","000 Head","13.9"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE05","Southern","000 Head","187"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE051","Mid-West","000 Head","88.7"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE05116","Clare","000 Head","15.6"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE05118","Limerick","000 Head","27.6"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE05122","Tipperary","000 Head","45.5"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE052","South-East","000 Head","47.8"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE05201","Carlow","000 Head","5"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE05207","Kilkenny","000 Head","19"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE05214","Wexford","000 Head","10.9"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE05225","Waterford","000 Head","12.8"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE053","South-West","000 Head","50.5"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE05316","Cork","000 Head","39.3"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE05319","Kerry","000 Head","11.2"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE06","Eastern and Midland","000 Head","111.2"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE061","Dublin","000 Head","1.2"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE06106","Dublin and Mid-East","000 Head","55.4"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE06206","Kildare","000 Head","15"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE06210","Louth","000 Head","6.5"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE06211","Meath","000 Head","27.6"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE06215","Wicklow","000 Head","5"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE063","Midland","000 Head","55.8"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE06308","Laois","000 Head","16"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE06309","Longford","000 Head","7.4"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE06312","Offaly","000 Head","16.8"
"AAA10","Number of Cattle in June","2022","2022","06","Cattle male: 2 years and over","IE06313","Westmeath","000 Head","15.7"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","-","State","000 Head","355.3"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE04","Northern and Western","000 Head","112.5"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE041","Border","000 Head","46.9"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE04128","Leitrim","000 Head","4.3"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE04131","Sligo","000 Head","7.5"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE04132","Cavan","000 Head","13"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE04133","Donegal","000 Head","9.7"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE04134","Monaghan","000 Head","12.4"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE042","West","000 Head","65.6"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE04225","Galway","000 Head","29.7"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE04229","Mayo","000 Head","19.1"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE04230","Roscommon","000 Head","16.8"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE05","Southern","000 Head","140.5"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE051","Mid-West","000 Head","59.6"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE05116","Clare","000 Head","14.4"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE05118","Limerick","000 Head","18.6"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE05122","Tipperary","000 Head","26.5"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE052","South-East","000 Head","35.7"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE05201","Carlow","000 Head","4.8"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE05207","Kilkenny","000 Head","11.5"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE05214","Wexford","000 Head","11"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE05225","Waterford","000 Head","8.3"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE053","South-West","000 Head","45.2"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE05316","Cork","000 Head","31.4"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE05319","Kerry","000 Head","13.8"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE06","Eastern and Midland","000 Head","102.3"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE061","Dublin","000 Head","3.2"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE06106","Dublin and Mid-East","000 Head","48.7"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE06206","Kildare","000 Head","9.2"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE06210","Louth","000 Head","8"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE06211","Meath","000 Head","22.5"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE06215","Wicklow","000 Head","5.8"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE063","Midland","000 Head","53.7"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE06308","Laois","000 Head","11.4"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE06309","Longford","000 Head","7.9"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE06312","Offaly","000 Head","16.4"
"AAA10","Number of Cattle in June","2022","2022","07","Cattle female: 2 years and over","IE06313","Westmeath","000 Head","18"
"AAA10","Number of Cattle in June","2022","2022","08","Cattle: 1-2 years","-","State","000 Head","1937.7"
"AAA10","Number of Cattle in June","2022","2022","08","Cattle: 1-2 years","IE04","Northern and Western","000 Head","461.1"
"AAA10","Number of Cattle in June","2022","2022","08","Cattle: 1-2 years","IE041","Border","000 Head","208.6"
"AAA10","Number of Cattle in June","2022","2022","08","Cattle: 1-2 years","IE04128","Leitrim","000 Head","11.7"
"AAA10","Number of Cattle in June","2022","2022","08","Cattle: 1-2 years","IE04131","Sligo","000 Head","27.2"
"AAA10","Number of Cattle in June","2022","2022","08","Cattle: 1-2 years","IE04132","Cavan","000 Head","59.1"
"AAA10","Number of Cattle in June","2022","2022","08","Cattle: 1-2 years","IE04133","Donegal","000 Head","48.6"
"AAA10","Number of Cattle in June","2022","2022","08","Cattle: 1-2 years","IE04134","Monaghan","000 Head","62"
